Id,text,target
2002,ロボマシン部門の連結売上高は、939億39百万円（前期比48.7％減)、全連結売上高に対する構成比は17.5％となりました,0.0
2157,合成ゴム・ＡＢＳ樹脂用ロジン系乳化重合剤は、数量は増加したものの、原料安に伴う売価下落の影響で減収となりました,0.0
1584,その結果、当事業全体の売上高は9億1千9百万円（前年同期比20.6％減）、営業利益は1億1千6百万円（前年同期比6.0％減）となりました,0.0
1517,それらにより、相対的な競争力の低下を来した結果、販売実績は低迷しております,0.0
116,当連結会計年度の販売電力量は、電灯については、お客さま数の増加に加え、気温が前年に比べ高めに推移したことによる需要増により、前連結会計年度を上回った,1.0
1072,また、当連結会計年度において、当社が保有するケミカル関連設備（建物、生産設備等）に事業環境の変化に伴う収益性の低下による減損の兆候が認められたことから、将来の回収可能性を検討した結果、帳簿価額を回収可能価額まで減額し、139百万円を減損損失として特別損失に計上しております,0.0
1799,"業績の状況につきましては、当連結会計年度の売上高は320,401百万円（前年同期比97.9％）となりました",0.0
2557,このような状況の中、当連結会計年度の売上高は69億９千７百万円（前年同期比8.2%減）、営業損失は２億７千４百万円（前年同期は２億８千９百万円の営業利益）、経常損失は為替差損が８千９百万円発生したこと等により３億２千９百万円（前年同期は２億３千７百万円の経常利益）、親会社株主に帰属する当期純損失は６億円（前年同期は８千７百万円の親会社株主に帰属する当期純利益）となりました,0.0
1600,損益につきましては、完成工事高は減少したものの、工事原価率の改善等により営業利益は11億２百万円（前期比189.5％増）、経常利益は13億８千３百万円（前期比114.9％増）、親会社株主に帰属する当期純利益は８億３百万円（前期比211.7％増）となりました,1.0
622,国内、中国、EMEAの中小型の減・変速機の市況は堅調に推移したものの、国内外の大型機種の市況低迷が継続したことから、受注、売上ともに減少いたしました,0.0
409,ポリエチレン気泡緩衝材「キャプロン」の売上は、需要の縮小により減少しました,0.0
1623,既存店舗におきましては、集客が減少傾向にあるため、タイムサービスの実施による集客の増加を図ったほか、法人顧客の獲得を目指し、企業訪問をするなどして、宴会需要等の獲得に努めました,0.0
115,また、機能材料関連事業は、輸入取引の減少や市況の低迷等により低調に推移し、合成樹脂・建材関連事業は、輸出取引は回復したものの国内需要の低迷等により前年度を下回りました,0.0
288,一方で、不安定な海外経済や金融市場の変動の影響等により、景気の先行きは不透明な状況が継続しました,0.0
2342,道路用塗料においては、補修関連製品と視覚障がい者誘導用関連製品が順調に伸長したため前年を上回りました,1.0
1181,このような状況の中、戸建住宅向け機能門柱や金属パネルなどの建築商材並びに防災倉庫や耐震・免震材などのレジリエンス製品の拡販に努めました結果、売上高490億２百万円（前連結会計年度比2.7％増）となりました,1.0
337,"平成28年12月末における携帯電話端末全体の契約数は１億6,070万（前年同期比4.1％増）に達しており、増加のペースは緩やかになっております（出所：一般社団法人電気通信事業者協会）",1.0
46,輸入では販売強化の効果もあり、自動車関連部品や電子・電気機器関連品等の取扱いが拡大し、取扱件数は前期比17.6％増となりました,1.0
747,国内建設市場においては、建設投資は首都圏を中心とする大規模再開発や交通インフラ整備等の需要に支えられて公共・民間ともに底堅さを維持し、労務需給は引き続き安定的に推移した,1.0
2576,"これらの結果、ライフイベント領域における売上高は1,974億円（前連結会計年度比10.2％増）となりました",1.0
753,"以上の結果、当期における連結業績は、為替等の影響により航空事業が減収となったこと等から、売上高は１兆7,652億円（前期比1.4％減）と前期を下回ったが、営業費用では、費用の抑制に努めたこと等から、営業利益は1,455億円（前期比6.7％増）、経常利益は1,403億円（前期比7.4％増）、親会社株主に帰属する当期純利益は988億円（前期比26.4％増）と前期を上回った",1.0
462,当事業では、クレジット・証券等の分野の売上が増加しました,1.0
1938,プロ用映像機器分野におきましては、大型案件の受注に加え、４K・８K対応案件等の確実な獲得により前期の実績を上回りました,1.0
673,売上高の内訳は、薬品売上高は88億62百万円（前年同期比１億43百万円、1.7％増）、資材売上高は２億39百万円（前年同期比85百万円、55.1%増）、機械売上高は１億30百万円（前年同期比47百万円、26.8％減）、その他売上高は26百万円（前年同期比０百万円、1.2%増）となりました,1.0
1201,"その結果、受注高は 3,708百万円と前連結会計年度に比べ 571百万円の増加（＋18.2％）、売上高は 3,373百万円と前連結会計年度に比べ 562百万円の減少（△14.3％）となり、セグメント利益（営業利益）は 235百万円と前連結会計年度に比べ 317百万円の減少（△57.4％）となりました",0.0
2526,希土類磁石については、電動パワーステアリングおよびハイブリッド自動車向け等の自動車用電装部品の需要が好調に推移し、産業機器および家電関連の需要も前年同期を上回りました,1.0
424,海上事業は計画通り進捗しましたが、航空事業は取扱いでは想定通りとなったものの、アジアで運賃の仕入れ高騰といった厳しい事業環境となりました,1.0
325,当社のワンウェイ・フレコンの売上数量は、自社品、輸入販売品とも減少でした,0.0
664,一方、わが国経済も、企業収益や雇用・所得環境の改善などにより、緩やかな回復基調が続きましたが、海外経済の不確実性や金融資本市場の不透明さを背景に、先行きに対する不安感が残ったまま推移いたしました,1.0
350,"これらの結果、ビーズ事業の売上高は65,354百万円（前期比7.8％減）、営業利益は7,376百万円（同0.8％減）となりました",0.0
447,"この結果、売上高は2,990百万円（前年同期比7.7％減）、営業利益は279百万円（同26.0％減）となりました",0.0
709,"また、セグメント利益につきましては、エアバッグインフレータに起因する品質関連費用および米国の金利上昇に伴う販売費を中心とした諸経費等の増加、為替変動の影響、試験研究費の増加により、3,977億円と前連結会計年度に比べ1,460億円（26.8％）の減益となりました",0.0
1924,当社グループの主力事業分野であります自動車業界においては、米国及びアセアン市場はほぼ横ばいでありましたが、中国並びに欧州市場が堅調に推移したことにより、日系自動車メーカーの海外生産全体は増加いたしました,1.0
1722,当連結会計年度の我が国経済は、設備投資に持ち直しの動きがみられたほか、良好な雇用環境の継続などにより、緩やかな回復基調が続いた,1.0
1221,市場環境の移行期にあたる小学校中学校市場向けは弱含みで推移しました,1.0
1149,当連結会計年度におけるわが国経済は、雇用・所得環境の改善が続く中、個人消費も回復の兆しが見え、また、輸出の持ち直しや公共投資の増加などにより景気は穏やかに回復しております,1.0
387,このような状況の中、当社グループは顧客満足度の向上を経営方針として掲げ、新たな価値の創出にチャレンジすることを柱とした中期経営計画を遂行してまいりましたが、当期における受注高は、船舶用機器や水処理装置の受注が振るわず、95億42百万円（前期比4.2％減）にとどまりました,0.0
1369,この部門の当期の売上高は26億62百万円(前年同期比13.4%減)となりました,0.0
1337,この結果、売上高379億80百万円（前連結会計年度比3.4％増）、営業利益22億50百万円（同6.5％増）となりました,1.0
754,その他におきましては、ホテル事業において、宿泊客の増加、宴会の獲得、日帰り入浴の促進等に取り組みましたが、４月の熊本地震の影響を大きく受け、来館客は減少しました,0.0
2186,地元経済においては、三菱自工水島製作所の生産停止の影響や船舶受注の息切れ等の影響は残るものの、民間設備投資や住宅建築で持ち直しの動きが続くなど、底固く推移しました,1.0
451,また、機能性パンプス「プラチナムシリーズ」を昨年春に発売し、チャネルを問わずその履き心地のよさが評価されております,1.0
1194,不動産業におきましては、不動産賃貸業では、解体に着手した広電第二タワービルのテナント退去による賃料収入の減少により減収となり、不動産販売業では、前連結会計年度に「西風新都グリーンフォートそらの」の商業用地および業務用地や五日市分譲マンションの販売があったのに対し、当連結会計年度ではそのような大型物件の販売がなかったことから、減収となりました,0.0
699,不動産賃貸事業につきましては、主力収益物件として８月に賃貸用オフィスビルを取得したことから、売上高5億6千万円(前年同期比8千万円増・17.2％増)、営業利益3億2千万円(前年同期比1千万円増・5.5％増)となりました,1.0
2247,"これにより、売上高は6,135百万円（前連結会計年度比6.9%増）となり、営業利益は124百万円（前連結会計年度は営業損失39百万円）となりました",1.0
1608,この結果、当事業分野の売上高は268億59百万円（前年度比17億８百万円の減収）、営業利益は12億９百万円（前年度比37百万円の減益）となりました,0.0
830,当社グループの主力事業が属するインターネット広告市場は、当年度においても広告市場全体の伸びを上回る成長が続きました,1.0
950,先進国においては、米国及び欧州での個人消費の拡大等により緩やかな回復傾向で推移し、一方、新興国においては、ベトナム、フィリピンでは成長を維持したものの、中国では成長の鈍化がみられました,1.0
2490,食品業界におきましては、食の安心・安全に対する関心が一層高まるとともに、輸入原料を中心に原材料価格の上昇が依然続く状況にあり厳しい経営環境が継続しております,0.0
1734,価格高騰による団体旅行の減少に加え、11月に発生した福島県沖地震の影響によるキャンセルの発生及びその後の,0.0
1413,キャッシングは、各種プロモーションを実施いたしましたが取扱高は減少いたしました,0.0
1409,"その結果、同事業の当連結会計年度の売上高は、販売数量の増加があったものの、円ベースの原料価格下落に伴う販売価格の低下により、前年度比505百万円減収（8.1％減収）の5,734百万円となりました",0.0
2795,当連結会計年度のわが国経済は、年度前半は低調に推移したものの、後半は海外経済の改善を背景に輸出及び設備投資が回復し、一方、個人消費は力強さに欠けたことから、全体としては緩やかな回復基調を辿りました,1.0
2488,営業利益は、操業度の向上などにより34億92百万円（前年同期比13.2％増）となりました,1.0
1177,クリティカルケア事業では、現地通貨ベースで、営業活動強化に伴う販管費が増加しましたが、着用型自動除細動器「LifeVest™」の業績が引き続き順調に拡大し、その他の除細動器の販売も堅調に推移しました,1.0
2454,サービス部門の連結売上高は、779億44百万円（前期比4.8％減）、全連結売上高に対する構成比は14.5％となりました,0.0
2006,園芸用品関係につきましては、自社ブランド除草剤・肥料の拡販や新規・深耕開拓の推進などにより堅調に推移しました,1.0
1253,この結果、整備新幹線延伸関連の官公庁案件や郵便局等、公共性の強い長期大型案件が堅調に推移したものの、当事業のセグメント売上高は30億５千２百万円（前年同期比3.8％減）となりました,1.0
21,飲食分野においては、「Airシリーズ」を軸としてクライアント接点を強化したこと及びネット予約人数が引き続き順調に拡大したこと等を背景に、売上高は堅調に推移しました,1.0
1305,また、営業利益は、資材調達価格低減をはじめ経費全般にわたる徹底した効率化に努めたものの、高経年設備等に係る修繕費の増加、金利低下に伴う退職給付費用の増加及び水力発電量の減少などにより、29億円（同10.1％）となった,0.0
2427,光学業界では、スマートフォンのデュアルレンズ進展への対応などを背景に反射防止膜成膜用装置の受注が好調に推移しました,1.0
671,"この結果、売上高4,642百万円（前年同期は3,578百万円）、セグメント利益（営業利益）594百万円（前年同期は391百万円のセグメント利益）となっております",1.0
2644,その結果、当連結会計年度の売上高は44億12百万円（前年同期比0.5%減）、セグメント利益は12億９百万円（前年同期比16.7%減）となりました,0.0
1941,当事業年度末（平成29年３月31日）の単体ソルベンシー・マージン比率は、利益の積み上がりによる資本金等の増加や異常危険準備金の増加などにより、730.8％（前年度末比37.3ポイント上昇、前年度末693.5％）となりました,1.0
845,当期におけるわが国経済は、企業収益や雇用・所得環境の改善が続く中で、緩やかな回復基調で推移しました,1.0
694,"売上高（セグメント間売上高を含まない）は、円高による為替換算の影響等により10,402百万円（前連結会計年度比8.9％減）となりました",0.0
2323,"その結果、売上高は100,312百万円（前期比78.2％）となり、営業利益は182百万円（前期は290百万円の営業損失）、経常利益は717百万円（前期は1,132百万円の経常損失）と、３期振りの黒字を果たすことが出来ました",1.0
1353,"資産運用収益は、市場環境改善の影響を受けて特別勘定における資産運用損が運用益に転じたことにより、2,453億円（同43.9％増）となりました",1.0
1133,"当事業年度末（平成29年３月31日）の預かり資産（預金と投資信託の合計）残高は、２兆2,271億円（前年度末比1,926億円増、9.5％増）となりました",1.0
869,この結果、売上高は39億51百万円（前期比101.0％）となりました,1.0
604,"結果として当連結会計年度においては、売上高17,034百万円（前年同期比20.5％増）、EBITDA1,640百万円（前年同期比38.8％増）、営業利益は1,551百万円（前年同期比31.4％増）となりました",1.0
834,"ATM運営事業売上高は、前年同期比4.1％増の4,050百万円(前年同期3,889百万円)、売上原価は、前年同期比5.1％減の2,428百万円(前年同期 2,559百万円)、売上総利益は前年同期比22.0％増の1,622百万円(前年同期 1,330百万円)となりました",1.0
2381,当セグメントの受注高は308百万円（前年同期比11.9％減）、売上高は305百万円（前年同期比16.3％減）、セグメント利益は67百万円(前年同期比51.0％増)となりました,0.0
627,産業機器材料は、自動車関連の環境親和製品等の需要が増加したほか、その他産業部材も堅調に推移しました,1.0
902,"また、業績不振店及び閉鎖を決定した店舗にかかる「減損損失」434,752千円、店舗閉鎖に伴い発生が見込まれる損失にかかる「店舗閉鎖損失引当金繰入額」53,203千円等の合計518,406千円の特別損失を計上いたしました結果、当期純損失は502,840千円(前事業年度に比べ△388,966千円)となりました",0.0
1747,また、各社の次世代製品に向けた開発意欲は継続され、当社グループに対するサンプル成膜の依頼等は引き続き活発に推移しました,1.0
2051,利益面では、付加価値の高い製品の販売が増加したことや製造コスト低下などにより増益となりました,1.0
321,農薬中間体の出荷数量は増加したものの、医薬中間体や電子材料の出荷数量が減少したことにより、売上高は103億25百万円となり、前連結会計年度に比べ97百万円の減収（前連結会計年度比0.9％減）となりました,0.0
696,"売上高は同3.9％増の9,242億46百万円、セグメント利益は同19.1％増の599億31百万円となりました",1.0
1179,売上高についても、海外子会社の受注高が減少した影響が大きく、前期より減少となった,0.0
624,"これらの結果、売上高は6,267百万円（前期比9.6％減）となりました",0.0
2613,そのような中、鳥取県中部地震の発生や年明けの豪雪などにより、観光産業や農業等で被害が生じましたが、震災復興に向けて政府・各自治体などの手厚い公的支援がなされ、復興に向けた足取りは着実に進んでいます,0.0
2173,"この結果、当連結会計年度の売上高は24,463百万円（前期比12.1％増）と増収となり、利益につきましても、営業利益1,518百万円（前期比69.6％増）、経常利益1,364百万円（前期比63.5％増）、親会社株主に帰属する当期純利益876百万円（前期比77.9％増）と増益となりました",1.0
1011,こうしたなか、当連結会計年度の連結経常収益は、前連結会計年度比35億円増加し830億円となりました,1.0
1480,当連結会計年度は、当社の重点市場であります北米市場が前連結会計年度に引き続き世界販売を牽引し、自動車売上台数は当社として初の100万台超えを記録するなど、着実に取り組みの成果を出すことができました,1.0
1090,パソコン・ゲーム事業は、専門店としての独自商品及びシステム・サービスの提供を重点項目として取組み、他社との差別化を推進し、売上高は265億67百万円（前年同期比7.3％増）となりました,1.0
848,また、前期発生した不採算案件の収束により利益が改善しました,1.0
2361,一方、ITOの主要原料であるインジウムの価格が下落したことから販売価格が低下し、売上高は前連結会計年度に比べて減少しました,0.0
780,当連結会計年度におけるわが国経済は、輸出が持ち直し、企業収益が改善を続けるもとで設備投資も緩やかな増加基調を示すなど、景気は緩やかな回復を続けました,1.0
605,住宅以外の分野では商業施設、公共施設、ホテル等の新設、リニューアル等の需要は好調に推移しましたが、慢性的な人手不足により着工ペースは鈍く、売上は微増となりました,1.0
174,これらの結果、物流事業全体の営業収益は、273億8千9百万円と前連結会計年度に比べ9千万円（0.3％）の減収となり、セグメント利益は、15億8千万円と前連結会計年度に比べ1億2百万円（6.1％）の減益となりました,0.0
1202,国内人材募集領域においては、有効求人倍率が高位安定し求人広告掲載件数の増加も続く等、堅調な雇用環境が継続しております,1.0
2269,アジア・オセアニア経済は、地政学的リスクの高まりや中国や韓国における倹約令の影響等もあり、市場は低迷を続けております,0.0
100,商品力・サービスの向上に注力し、改善を進めた結果、過去最高の売上高及び利益を達成いたしました,1.0
1243,建設機械部門につきましては、公共事業の減少などによりレンタル業者の機械稼働率が低下し、油圧ショベルなどの新規設備投資が低調に推移しましたが、期の後半にかけ、政府の経済政策の効果などを背景に需要に回復の動きがみられました,0.0
741,このような情勢のなか、当社グループは、モジュール・システム建築の技術・ノウハウを活用し、工場、倉庫、店舗等の受注を拡大していく一方、ユニットハウスにおいては各工場の生産・整備の効率化に努め、拡大するレンタル需要に対応してまいりました,1.0
334,その結果、当連結会計年度の売上高は６億33百万円（前年同期比7.5%増）、セグメント利益は83百万円（前年同期比147.1%増）となりました,1.0
1705,営業損益につきましては、営業利益1億45百万円となり、前期に比べ28百万円、16.6%の減少となりました,0.0
594,宴会部門は、昨年度末から持ち直しの兆しが見え始め、婚礼・一般宴会共に好調に実績を伸ばしました,1.0
1333,利益面につきましては、経常利益８億53百万円（同1.4％増加）、親会社株主に帰属する当期純利益５億84百万円（同10.6％増加）となりました,1.0
2214,"ツール・ライセンスの販売等により、売上高は165,731千円（前年同期比25.6％増）となりました",1.0
2726,当連結会計年度の世界経済を概観しますと、米国と欧州の経済が堅調に推移したことに加え、新興国の成長減速傾向に歯止めがかかり、全体として持ち直し基調となりました,1.0
1551,その結果、売上高は255百万円（前期比2.1％増加）、営業利益は137百万円（前期比7.8％増加）となりました,1.0
2352,日本経済においては、雇用は改善傾向にあるものの、依然として停滞する個人消費等から力強さを欠く状況となりました,0.0
1542,当連結会計年度のわが国経済は、年度の前半では円高による逆風にさらされたものの、全体的には政府の継続した経済対策や日銀の金融緩和政策などで、雇用や所得環境の改善が進み、また、中国をはじめとする新興国経済の減速も底入れしてきたことで、底堅く推移し緩やかな回復基調を維持しました,1.0
2449,利益面では、メキシコ子会社の量産準備費用の増加や円高基調等のマイナス要素もありましたが、アジア及び国内子会社の原価改善等の効果が上回りました,1.0
327,そのような中、当社グループでは、従来のビジネスである商品・サービスの取次ぎ（販売代理店モデル）に加え、自社開発商材やMVNOサービス、契約後の継続収益の一部を受け取るレベニューシェア型の商品・サービス（高ストックモデル）の獲得数を増やすことができました,1.0
1933,"これらの結果、売上高は11,294百万円（前期比6.0％増）となりました",1.0
640,も地方銀行でのSIO製品（注４）の導入に伴う構築サービスの売上が増加いたしました,1.0
2152,人手不足は、働き方改革と併せて、物流費、人件費等の高騰を招き、企業の業績は更に厳しいものになりました,0.0
2042,IWAKIm SDN. BHD．（マレーシア）は主力市場である半導体・液晶市場における大型受注案件が貢献したことにより好調を維持し、表面処理装置市場も好調で、円高の影響を受けつつも売上高は１億２百万円（前年比0.4％増）となりました,1.0
1468,当事業では、運輸、官公庁・団体等の分野の売上が増加しました,1.0
1838,その結果、当事業年度の売上高は25億89百万円（前事業年度比10.3％増）、営業利益は45百万円（同215.9％増）、経常利益は54百万円(同166.4％増）、当期純損失は１億95百万円（前事業年度は当期純利益18百万円）となりました,1.0
460,当連結会計年度におけるわが国経済は、企業収益の改善が持続、設備投資にも持ち直しの動きが見られ、景気は緩やかな回復基調で推移いたしました,1.0
1046,しかしながら、新規に２カ所の保育園を開設するなどの業容拡大を目的とした費用の先行や、保育人材の安定確保を図るために積極的に保育士の処遇改善と採用活動を進めていることでコスト増となり、効率的な業務運用に努めたものの、営業利益50百万円（前期比47.6％減、45百万円減）となりました,0.0
1398,技術トレーニング事業は、「ＦＲＯＮＴＥＯ」「Ｔａｌｅｎｄ」「Ｂｌｏｃｋｃｈａｉｎ」といった新たな取引先や領域に取り組んだ結果、売上高、利益が増加致しました,1.0
1562,"売上高は、燃料費調整額が減少したものの、小売販売電力量の増加に加え、再生可能エネルギー発電促進賦課金が増加したことなどから、4,967億円（前期比100.8％）となった",1.0
1975,産業計測機器分野は、国内の更新需要が堅調に推移したことにより、売上高、営業損益ともに前連結会計年度を上回りました,1.0
419,当社グループのマーケットである東京都内の新車販売台数につきましても、同2.3％増となっております,1.0
738,"利益については、建設事業の利益率向上と開発事業等の好調な推移により売上総利益が増加したことを主因に、営業利益は前連結会計年度比39.9％増の1,553億円（前連結会計年度は1,110億円）となり、経常利益は同44.2％増の1,634億円（前連結会計年度は1,133億円）となった",1.0
1879,わが国経済では、一部に改善の遅れがみられるなか、雇用・所得環境の改善を背景に、緩やかな回復基調で推移いたしました,1.0
1389,当連結会計年度における我が国経済は、政府や日銀による経済・金融政策の効果等を背景に企業収益や雇用情勢の改善が見られ、景気は緩やかな回復基調が続きました,1.0
1438,また国内の景気は緩やかに回復基調にあり、当社の属する自動車業界の概況は国内四輪車生産台数及び販売台数共に前年を若干上回る結果となりました,1.0
497,そのような市場環境のもと人手不足を背景とした多くの需要が寄せられ、人材サービスに関連する市場は全体として拡大傾向で推移いたしました,1.0
375,また、報告セグメントに含まれない事業セグメントである国内の菓子事業、飲料事業等及び欧州地域、アジア地域を含んだ「その他」の売上高は、前期比26.8％増の683億41百万円となり、セグメント利益は、前期比39億10百万円増加の26億38百万円となりました,1.0
975,親会社株主に帰属する当期純利益は前期計上した東京支店の譲渡による固定資産売却益の影響により、４億29百万円（前年同期比54.3％減）と減少しました,0.0
1209,当事業年度におけるわが国経済は、政府主導の経済政策の効果もあって、雇用・所得環境の改善や、企業収益・設備投資の改善が続く中で、一部に改善の遅れもみられますが、緩やかな回復基調が続いております,1.0
2479,ドラッグストア事業は、積極的に店舗改装を実施し、業態転換なども含め食品等の販売に注力してまいりましたが、天候不順やインバウンド関連商品の販売鈍化などの影響により、既存店売上高は前年同期を若干下回りました,0.0
404,"その結果、売上高は1,173百万円（前連結会計年度比9.5％減）、営業利益は25百万円（同19.3％減）となりました",0.0
1425,"その結果、当連結会計年度の売上高は、1,791百万円（前年同期比4百万円減、0.2％減）となりました",0.0
93,世界経済は先進国を中心に景気回復傾向が続いたものの、米国や英国をはじめとした経済政策の変化や中国経済の低迷等により先行き不透明な状況となりました,0.0
1769,損益面におきましては、経常収益は、貸出金利息や有価証券売却益の減少により、前期比72億73百万円減少の674億13百万円となりました,0.0
2221,"これに加え、仙台駅等の店舗の売上が好調であったことなどにより、売上高は前期比0.3％増の417,113百万円となりましたが、工事支障による閉店の影響などにより、営業利益は前期比6.0％減の32,990百万円となりました",1.0
1849,株券委託手数料は、９億25百万円（同77.3％）を計上し、これに受益証券委託手数料等を加えた「委託手数料」は、９億90百万円（同77.3％）となりました,0.0
827,"経常費用は、マイナス金利の影響による割引率低下を受けた退職給付費用の増加などによる営業経費の増加を主因に、前年度比70億70百万円増加し1,502億７百万円となりました",0.0
428,自動車市場は、国内における一般貨物運搬用トラックの販売台数増加に伴い、自動車用LED灯具が好調に推移したことから、増収となりました,1.0
1889,食品用包装材では受注減少の展開となりました,0.0
2616,損益につきましては、経常利益は前期比14.7％増の29億66百万円となりました,1.0
282,利益面につきましては、市場環境の変化に応じた生産体制を展開したことやコストダウン効果により、営業利益は27億98百万円（前年同期比18.8％増）、経常利益は28億31百万円（前年同期比18.5％増）、法人税等の負担額の増加により親会社株主に帰属する当期純利益は21億３百万円（前年同期比2.6％減）となりました,1.0
343,なお、一昨年同期との比較では営業利益は30億6千1百万円、率にして103.7％の増益（一昨年同期の営業利益は29億5千1百万円）であり、前連結会計年度から引き続き高い利益水準を維持しております,1.0
1113,当連結会計年度におけるわが国経済は、企業業績の改善に一時期足踏みが見られたものの、輸出や個人消費に持ち直しの動きが見られるなど、景気は緩やかな回復基調が続いた,1.0
1574,"これにより、売上高は34,010百万円（前連結会計年度比0.4％増）、営業利益は1,206百万円（同17.9％増）となりました",1.0
691,海外では、積極的なプロモーション活動により、米国や台湾においてジェルネイル製品の認知度が高まったことから、売上は好調に推移いたしました,1.0
0,建設用クレーン事業は、北米市場の低迷が長期化したことから、受注、売上ともに減少いたしました,0.0
1582,当連結会計年度における日本経済は、年度前半には、外需面において新興国経済の弱さや英国のEU離脱決定による欧州の政治経済の不透明感の高まり、地政学的リスク等、世界経済の景気減速の懸念が生じたほか、内需面についても、熊本地震の影響などにより個人消費及び民間設備投資が力強さを欠いた状況となりました,0.0
1707,当社グループを取り巻く環境としては、非鉄金属相場は、亜鉛・鉛・銅価格が上昇したものの、インジウム価格は下落しました,1.0
1416,"この結果、セグメント利益（経常利益）は前年度と比べ2,958百万円増加して16,059百万円となりました",1.0
2021,しかし、為替の影響により、円換算した売上高は34億７百万円（前連結会計年度比6.4％減）、営業利益は６千万円（同27.7％減）となりました,0.0
2003,"石油販売単価が下落したこと等により、売上高は4,039億円と前連結会計年度に比べ69億円、1.7％の減収となりましたが、営業利益は100億円と前連結会計年度に比べ18億円、22.7％の増益となりました",0.0
1993,その他部門につきましては、売上高は１億51百万円（前年同期比9.3％増）となりました,1.0
1131,以上の結果、商事事業部門の売上高は、21億01百万円となり、前期に比べ16百万円、0.8%の減少となりました,0.0
2304,当連結会計年度は、物流センターが順調に推移し、入庫量・在庫量ともに増加したことにより、全体として保管料売上、荷役料売上が増加しました,1.0
1247,セグメント利益は、売上高の増加に伴い、前連結会計年度に比べ48億２百万円増加し、290億71百万円となった,1.0
2500,イメージングコミュニケーション事業は、記念撮影フォトブース「写Goo!（シャグー）」や証明写真機「Ki-Re-i（キレイ）」を活用したサービスの展開に努めたが、北米向けの写真プリント用昇華型熱転写記録材（カラーインクリボンと受像紙）が円高の影響もあって減少し、前年を下回った,0.0
2375,"売上高は前連結会計年度比1%減少の2,058億55百万円となり、営業損益は前連結会計年度比7億91百万円減少の86億40百万円となりました",0.0
2150,当事業では、平成28年９月に「湘和会堂寒川」（高座郡寒川町岡田）が開業し順調に施行件数を伸ばしたほか、平成29年２月には中小規模の葬儀にも対応可能な葬祭施設「湘和会堂手広」（鎌倉市笛田）が開業いたしました,1.0
2261,売上については、「合味道」および「香港製造出前一丁」が引き続き順調に推移しておりますが、為替の影響もあったことから前期を下回りました,1.0
2807,住宅業界におきましては、前年度比11.4％の増加となった貸家が牽引し、新設住宅着工戸数は974.1千戸（前年度比5.8％増）と２年連続で前年度を上回りました,1.0
1159,スマートフォンの大容量化やストレージ、パワー半導体、車載デバイス用電子部品等に対する市場拡大を背景に、半導体及び電子部品メーカー各社は年度を通じて積極的な設備投資を続けた,1.0
246,このような状況下、当連結会計年度の当社グループの業績は、主要ユーザーである半導体関連業界の活発な設備投資需要を主因に、売上高777億92百万円(前年同期比10.7％増)、営業利益136億59百万円(同3.3％増)、経常利益 138億64百万円(同4.8％増)、親会社株主に帰属する当期純利益99億９百万円(同2.1％増)と増収・増益となった,1.0
2793,"なお、当連結会計年度末におけるマンション管理受託戸数は531,957戸（前期末比1,862戸増）、請負工事受注残高は283億39百万円（同比32億89百万円増）となりました",1.0
2525,建築・エクステリア部門につきましては、新設住宅着工戸数の緩やかな回復により、住宅エクステリア関連製品や都市部を中心にビル・マンション向けの金属建材製品は底堅く推移しました,1.0
1671,また業務市場におきましても高速道路等でのＩＰネットワーク対応インターホンシステムへの取替え活動が功を奏し、販売増加に寄与いたしました,1.0
929,化成品関連では、自動車関連及び一部電線業界が堅調に推移したものの、原油価格の低迷から販売価格の低下が影響したため、関連部門の売上高は64億65百万円となり、前年同期と比べ３億５百万円(△4.5％)の減収となりました,0.0
2578,紙パルプ用界面活性剤は、消泡剤やサイズ剤等が振るわず減収となりました,0.0
1461,売上高は、衣料品分野の花菱縫製㈱を前第３四半期連結会計期間において子会社化したこと及び電子部品分野のクリーンサアフェイス技術㈱を当第４四半期連結会計期間において子会社化したことに伴い、152億40百万円と前年同期比24億65百万円（19.3%）の増収となりました,1.0
1971,また集合住宅では１月に市場導入し、高い評価を得ている新型集合住宅向けシステムの販売が好調に推移いたしました,1.0
365,当連結会計年度におけるわが国経済は、海外における政治リスクや地政学リスク等の影響を受けながらも、経済は比較的落着いた動きとなり、企業収益は総じて堅調に推移し、設備投資や雇用が持続したことなどから、緩やかな回復基調が続きました,1.0
2296,また、中国及び新興国でも期央より持ち直しの動きが見られ、全体としては緩やかに回復しました,1.0
736,国内の新車販売市場は、登録車については年度当初から回復傾向が見られ、軽自動車についても一昨年に実施された軽自動車税の増税以降続いていた落ち込みが緩和してきたことから、当連結会計年度における国内の新車販売台数は前期比2.8％のプラスに転じました,1.0
26,当事業年度における我が国の経済は、雇用・所得環境の改善が続く中で、各種政策の効果もあり緩やかに回復していくことが期待されています,1.0
1441,当連結会計年度におけるわが国経済は、年度前半は新興国経済の低迷や英国のＥＵ離脱問題等の影響から株安・円高基調が進行し、輸出・生産面や個人消費の動きに足踏みが見られましたが、年度後半にかけて、内外経済の先行きに対する不透明感が和らいだことや、昨年11月の米大統領選挙を背景に、株高・円安が進む展開となり、全体としては緩やかな回復基調が続きました,0.0
680,当連結会計年度におけるわが国経済は、政府による経済対策や日本銀行による金融政策を背景とした企業収益の改善と雇用環境の改善により、引き続き緩やかな景気回復傾向や企業業績の改善傾向に変化はないものの、将来不安による消費マインドの低迷などの影響を受け、依然として先行き不透明な状況が続いております,1.0
